dttm,value,label
2013-07-16 16:05:00,203,0
2013-07-16 16:20:00,202.6,0
2013-07-16 16:35:00,218.6666667,0
2013-07-16 16:50:00,242,0
2013-07-16 17:05:00,242,0
2013-07-16 17:20:00,250.4,0
2013-07-16 17:35:00,249,0
2013-07-16 17:50:00,246.9333333,0
2013-07-16 18:05:00,242.2666667,0
2013-07-16 18:20:00,287.8,0
2013-07-16 18:35:00,239.6,0
2013-07-16 18:50:00,298.2666667,0
2013-07-16 19:05:00,232.2,0
2013-07-16 19:20:00,255.0666667,0
2013-07-16 19:35:00,249.9333333,0
2013-07-16 19:50:00,241.8666667,0
2013-07-16 20:05:00,190.4,0
2013-07-16 20:20:00,290.6,0
2013-07-16 20:35:00,199.3333333,0
2013-07-16 20:50:00,231.0666667,0
2013-07-16 21:05:00,197.5333333,0
2013-07-16 21:20:00,186.4666667,0
2013-07-16 21:35:00,202.2,0
2013-07-16 21:50:00,163,0
2013-07-16 22:05:00,189.8666667,0
2013-07-16 22:20:00,163.9333333,0
2013-07-16 22:35:00,202.8,0
2013-07-16 22:50:00,181,0
2013-07-16 23:05:00,229.6,0
2013-07-16 23:20:00,233.6,0
2013-07-16 23:35:00,215.6,0
2013-07-16 23:50:00,260,0
2013-07-17 00:05:00,219.5333333,0
2013-07-17 00:20:00,218.3333333,0
2013-07-17 00:35:00,221.8666667,0
2013-07-17 00:50:00,209.3333333,0
2013-07-17 01:05:00,217.2666667,0
2013-07-17 01:20:00,223.2,0
2013-07-17 01:35:00,279.7333333,0
2013-07-17 01:50:00,237.2,0
2013-07-17 02:05:00,296.2666667,0
2013-07-17 02:20:00,235.3333333,0
2013-07-17 02:35:00,262.0666667,0
2013-07-17 02:50:00,241.7333333,0
2013-07-17 03:05:00,239.2,0
2013-07-17 03:20:00,238.0666667,0
2013-07-17 03:35:00,279.3333333,0
2013-07-17 03:50:00,275.5333333,0
2013-07-17 04:05:00,268.4666667,0
2013-07-17 04:20:00,247.8666667,0
2013-07-17 04:35:00,210.6,0
2013-07-17 04:50:00,227.0666667,0
2013-07-17 05:05:00,228,0
2013-07-17 05:20:00,226.7333333,0
2013-07-17 05:35:00,224.0666667,0
2013-07-17 05:50:00,224,0
2013-07-17 06:05:00,224,0
2013-07-17 06:20:00,224.1333333,0
2013-07-17 06:35:00,223.6666667,0
2013-07-17 06:50:00,219.1333333,0
2013-07-17 07:05:00,207.4,0
2013-07-17 07:20:00,200.2,0
2013-07-17 07:35:00,196.0666667,0
2013-07-17 07:50:00,196,0
2013-07-17 08:05:00,196,0
2013-07-17 08:20:00,196,0
2013-07-17 08:35:00,196,0
2013-07-17 08:50:00,196,0
2013-07-17 09:05:00,195.2666667,0
2013-07-17 09:20:00,195.0666667,0
2013-07-17 09:35:00,195.8666667,0
2013-07-17 09:50:00,215,0
2013-07-17 10:05:00,214.8,0
2013-07-17 10:20:00,175.8666667,0
2013-07-17 10:35:00,170.3333333,0
2013-07-17 10:50:00,123.2666667,0
2013-07-17 11:05:00,191.2,0
2013-07-17 11:20:00,123.0666667,0
2013-07-17 11:35:00,148.3333333,0
2013-07-17 11:50:00,141.2666667,0
2013-07-17 12:05:00,161.4,0
2013-07-17 12:20:00,152.5333333,0
2013-07-17 12:35:00,138.7333333,0
2013-07-17 12:50:00,167.5333333,0
2013-07-17 13:05:00,118.6,0
2013-07-17 13:20:00,120.6666667,0
2013-07-17 13:35:00,156.9333333,0
2013-07-17 13:50:00,128.3333333,0
2013-07-17 14:05:00,184.4666667,0
2013-07-17 14:20:00,123.1333333,0
2013-07-17 14:35:00,142.9333333,0
2013-07-17 14:50:00,123.4666667,0
2013-07-17 15:05:00,176.6,0
2013-07-17 15:20:00,247.2666667,0
2013-07-17 15:35:00,276.1333333,0
2013-07-17 15:50:00,243.8,0
2013-07-17 16:05:00,225.4,0
2013-07-17 16:20:00,192.8,0
2013-07-17 16:35:00,192.2,0
2013-07-17 16:50:00,184.1333333,0
2013-07-17 17:05:00,184,0
2013-07-17 17:20:00,184,0
2013-07-17 17:35:00,181.3333333,0
2013-07-17 17:50:00,208.9333333,0
2013-07-17 18:05:00,190.2,0
2013-07-17 18:20:00,223.3333333,0
2013-07-17 18:35:00,191.3333333,0
2013-07-17 18:50:00,187.8,0
2013-07-17 19:05:00,190.2666667,0
2013-07-17 19:20:00,199.6,0
2013-07-17 19:35:00,185.0666667,0
2013-07-17 19:50:00,228.1333333,0
2013-07-17 20:05:00,201.6,0
2013-07-17 20:20:00,180.8,0
2013-07-17 20:35:00,204.0666667,0
2013-07-17 20:50:00,202.2,0
2013-07-17 21:05:00,190,0
2013-07-17 21:20:00,240.2666667,0
2013-07-17 21:35:00,179,0
2013-07-17 21:50:00,211,0
2013-07-17 22:05:00,188.5333333,0
2013-07-17 22:20:00,183,0
2013-07-17 22:35:00,226.5333333,0
2013-07-17 22:50:00,248.9333333,0
2013-07-17 23:05:00,204,0
2013-07-17 23:20:00,200.2666667,0
2013-07-17 23:35:00,240.6,0
2013-07-17 23:50:00,246.0666667,0
2013-07-18 00:05:00,210.4666667,0
2013-07-18 00:20:00,222.6666667,0
2013-07-18 00:35:00,217.4666667,0
2013-07-18 00:50:00,214.2666667,0
2013-07-18 01:05:00,214,0
2013-07-18 01:20:00,214,0
2013-07-18 01:35:00,214,0
2013-07-18 01:50:00,213.8,0
2013-07-18 02:05:00,212,0
2013-07-18 02:20:00,212,0
2013-07-18 02:35:00,212,0
2013-07-18 02:50:00,211.6666667,0
2013-07-18 03:05:00,210,0
2013-07-18 03:20:00,210,0
2013-07-18 03:35:00,210,0
2013-07-18 03:50:00,209.8666667,0
2013-07-18 04:05:00,209.0666667,0
2013-07-18 04:20:00,209.0666667,0
2013-07-18 04:35:00,207.2,0
2013-07-18 04:50:00,209.0666667,0
2013-07-18 05:05:00,207.5333333,0
2013-07-18 05:20:00,201.2666667,0
2013-07-18 05:35:00,247.2,0
2013-07-18 05:50:00,254.8666667,0
2013-07-18 06:05:00,282.2,0
2013-07-18 06:20:00,246.1333333,0
2013-07-18 06:35:00,312.2666667,0
2013-07-18 06:50:00,255.1333333,0
2013-07-18 07:05:00,299.1333333,0
2013-07-18 07:20:00,323.4,0
2013-07-18 07:35:00,327.1333333,0
2013-07-18 07:50:00,320.6,0
2013-07-18 08:05:00,357.2666667,0
2013-07-18 08:20:00,364.5333333,0
2013-07-18 08:35:00,403.9333333,0
2013-07-18 08:50:00,412.2666667,0
2013-07-18 09:05:00,431.8,0
2013-07-18 09:20:00,390.8,0
2013-07-18 09:35:00,440.0666667,0
2013-07-18 09:50:00,394.7333333,0
2013-07-18 10:05:00,367.5333333,0
2013-07-18 10:20:00,455.3333333,0
2013-07-18 10:35:00,387.0666667,0
2013-07-18 10:50:00,478.1333333,0
2013-07-18 11:05:00,410.4,0
2013-07-18 11:20:00,450.6,0
2013-07-18 11:35:00,469.6666667,0
2013-07-18 11:50:00,470.4666667,0
2013-07-18 12:05:00,505.4,0
2013-07-18 12:20:00,472.4666667,0
2013-07-18 12:35:00,445.2,0
2013-07-18 12:50:00,472.9333333,0
2013-07-18 13:05:00,471.9333333,0
2013-07-18 13:20:00,483.6,0
2013-07-18 13:35:00,487.6,0
2013-07-18 13:50:00,305.0666667,0
2013-07-18 14:05:00,243.2666667,0
2013-07-18 14:20:00,235.2,0
2013-07-18 14:35:00,310.4,0
2013-07-18 14:50:00,317.0666667,0
2013-07-18 15:05:00,300.6666667,0
2013-07-18 15:20:00,342.9333333,0
2013-07-18 15:35:00,309.4,0
2013-07-18 15:50:00,400.6666667,0
2013-07-18 16:05:00,331.0666667,0
2013-07-18 16:20:00,342.4666667,0
2013-07-18 16:35:00,377.2,0
2013-07-18 16:50:00,400.2,0
2013-07-18 17:05:00,361.5333333,0
2013-07-18 17:20:00,360.0666667,0
2013-07-18 17:35:00,394.7333333,0
2013-07-18 17:50:00,400,0
2013-07-18 18:05:00,437,0
2013-07-18 18:20:00,410.7333333,0
2013-07-18 18:35:00,470.8,0
2013-07-18 18:50:00,431.1333333,0
2013-07-18 19:05:00,466.6666667,0
2013-07-18 19:20:00,447.5333333,0
2013-07-18 19:35:00,474.0666667,0
2013-07-18 19:50:00,430.2666667,0
2013-07-18 20:05:00,477.5333333,0
2013-07-18 20:20:00,450.9333333,0
2013-07-18 20:35:00,478,0
2013-07-18 20:50:00,457.4,0
2013-07-18 21:05:00,491.5333333,0
2013-07-18 21:20:00,480.9333333,0
2013-07-18 21:35:00,406.9333333,0
2013-07-18 21:50:00,471.8,0
2013-07-18 22:05:00,411.5333333,0
2013-07-18 22:20:00,463,0
2013-07-18 22:35:00,410.1333333,0
2013-07-18 22:50:00,451.9333333,0
2013-07-18 23:05:00,407,0
2013-07-18 23:20:00,469.5333333,0
2013-07-18 23:35:00,392.8666667,0
2013-07-18 23:50:00,513.7333333,0
2013-07-19 00:05:00,412.9333333,0
2013-07-19 00:20:00,472.7333333,0
2013-07-19 00:35:00,445,0
2013-07-19 00:50:00,471.0666667,0
2013-07-19 01:05:00,441.1333333,0
2013-07-19 01:20:00,449,0
2013-07-19 01:35:00,454,0
2013-07-19 01:50:00,435.8,0
2013-07-19 02:05:00,437.9333333,0
2013-07-19 02:20:00,390.4,0
2013-07-19 02:35:00,450.6666667,0
2013-07-19 02:50:00,446,0
2013-07-19 03:05:00,402.0666667,0
2013-07-19 03:20:00,469.0666667,0
2013-07-19 03:35:00,419.9333333,0
2013-07-19 03:50:00,465.9333333,0
2013-07-19 04:05:00,436.8666667,0
2013-07-19 04:20:00,422.5333333,0
2013-07-19 04:35:00,453.8666667,0
2013-07-19 04:50:00,407.4666667,0
2013-07-19 05:05:00,465.4666667,0
2013-07-19 05:20:00,412.0666667,0
2013-07-19 05:35:00,477.4,0
2013-07-19 05:50:00,426.2666667,0
2013-07-19 06:05:00,464.6666667,0
2013-07-19 06:20:00,412.9333333,0
2013-07-19 06:35:00,437.8666667,0
2013-07-19 06:50:00,431.1333333,0
2013-07-19 07:05:00,457.2666667,0
2013-07-19 07:20:00,449.0666667,0
2013-07-19 07:35:00,466.4,0
2013-07-19 07:50:00,436.8666667,0
2013-07-19 08:05:00,398,0
2013-07-19 08:20:00,487.6666667,0
2013-07-19 08:35:00,458,0
2013-07-19 08:50:00,524.6,0
2013-07-19 09:05:00,483,0
2013-07-19 09:20:00,485.8,0
2013-07-19 09:35:00,211.8666667,0
2013-07-19 09:50:00,271.0666667,0
2013-07-19 10:05:00,249.4666667,0
2013-07-19 10:20:00,252,0
2013-07-19 10:35:00,236,0
2013-07-19 10:50:00,237.4666667,0
2013-07-19 11:05:00,282.0666667,0
2013-07-19 11:20:00,331,0
2013-07-19 11:35:00,293.0666667,0
2013-07-19 11:50:00,293,0
2013-07-19 12:05:00,333.6666667,0
2013-07-19 12:20:00,331.5333333,0
2013-07-19 12:35:00,309.0666667,0
2013-07-19 12:50:00,362.2,0
2013-07-19 13:05:00,310.7333333,0
2013-07-19 13:20:00,326.4,0
2013-07-19 13:35:00,307.8,0
2013-07-19 13:50:00,333.6666667,0
2013-07-19 14:05:00,301.8,0
2013-07-19 14:20:00,295.8666667,0
2013-07-19 14:35:00,219.4666667,0
2013-07-19 14:50:00,235.5333333,0
2013-07-19 15:05:00,234.3333333,0
2013-07-19 15:20:00,230.9333333,0
2013-07-19 15:35:00,267.7333333,0
2013-07-19 15:50:00,284.8,0
2013-07-19 16:05:00,239.4,0
2013-07-19 16:20:00,236.9333333,0
2013-07-19 16:35:00,235.0666667,0
2013-07-19 16:50:00,235,0
2013-07-19 17:05:00,235,0
2013-07-19 17:20:00,233.8,0
2013-07-19 17:35:00,231.1333333,0
2013-07-19 17:50:00,229,0
2013-07-19 18:05:00,229,0
2013-07-19 18:20:00,229,0
2013-07-19 18:35:00,229,0
2013-07-19 18:50:00,229,0
2013-07-19 19:05:00,227.2666667,0
2013-07-19 19:20:00,211.5333333,0
2013-07-19 19:35:00,210,0
2013-07-19 19:50:00,210,0
2013-07-19 20:05:00,207.5333333,0
2013-07-19 20:20:00,202.4666667,0
2013-07-19 20:35:00,200,0
2013-07-19 20:50:00,198.0666667,0
2013-07-19 21:05:00,196,0
2013-07-19 21:20:00,195.1333333,0
2013-07-19 21:35:00,194,0
2013-07-19 21:50:00,192.7333333,0
2013-07-19 22:05:00,239.7333333,0
2013-07-19 22:20:00,236.6,0
2013-07-19 22:35:00,273.4666667,0
2013-07-19 22:50:00,227.9333333,0
2013-07-19 23:05:00,279.9333333,0
2013-07-19 23:20:00,221.6,0
2013-07-19 23:35:00,310.5333333,0
2013-07-19 23:50:00,305.6,0
2013-07-20 00:05:00,249.1333333,0
2013-07-20 00:20:00,328.0666667,0
2013-07-20 00:35:00,251.2,0
2013-07-20 00:50:00,314.3333333,0
2013-07-20 01:05:00,296.3333333,0
2013-07-20 01:20:00,321,0
2013-07-20 01:35:00,348,0
2013-07-20 01:50:00,294.5333333,0
2013-07-20 02:05:00,375.4666667,0
2013-07-20 02:20:00,303.6,0
2013-07-20 02:35:00,274.2,0
2013-07-20 02:50:00,352.0666667,0
2013-07-20 03:05:00,294.8,0
2013-07-20 03:20:00,387.4666667,0
2013-07-20 03:35:00,301.1333333,0
2013-07-20 03:50:00,395.4666667,0
2013-07-20 04:05:00,303.7333333,0
2013-07-20 04:20:00,370.5333333,0
2013-07-20 04:35:00,345.1333333,0
2013-07-20 04:50:00,354.8666667,0
2013-07-20 05:05:00,365.4666667,0
2013-07-20 05:20:00,332.5333333,0
2013-07-20 05:35:00,380.6666667,0
2013-07-20 05:50:00,329.5333333,0
2013-07-20 06:05:00,378.4,0
2013-07-20 06:20:00,352.8666667,0
2013-07-20 06:35:00,377.8,0
2013-07-20 06:50:00,333.6,0
2013-07-20 07:05:00,374.6,0
2013-07-20 07:20:00,362.4666667,0
2013-07-20 07:35:00,375.8666667,0
2013-07-20 07:50:00,345.8,0
2013-07-20 08:05:00,376.8,0
2013-07-20 08:20:00,351.1333333,0
2013-07-20 08:35:00,375.2666667,0
2013-07-20 08:50:00,369.4,0
2013-07-20 09:05:00,381.4666667,0
2013-07-20 09:20:00,344.4666667,0
2013-07-20 09:35:00,383.5333333,0
2013-07-20 09:50:00,375.2,0
2013-07-20 10:05:00,376.4,0
2013-07-20 10:20:00,373.3333333,0
2013-07-20 10:35:00,388.1333333,0
2013-07-20 10:50:00,315.3333333,0
2013-07-20 11:05:00,342.4,0
2013-07-20 11:20:00,301.3333333,0
2013-07-20 11:35:00,339.4,0
2013-07-20 11:50:00,283.8666667,0
2013-07-20 12:05:00,343.4666667,0
2013-07-20 12:20:00,304.2666667,0
2013-07-20 12:35:00,353.8666667,0
2013-07-20 12:50:00,322,0
2013-07-20 13:05:00,339.6,0
2013-07-20 13:20:00,343.4666667,0
2013-07-20 13:35:00,316.6,0
2013-07-20 13:50:00,349.5333333,0
2013-07-20 14:05:00,353.8,0
2013-07-20 14:20:00,314.8,0
2013-07-20 14:35:00,343.9333333,0
2013-07-20 14:50:00,298.3333333,0
2013-07-20 15:05:00,375.2,0
2013-07-20 15:20:00,288.7333333,0
2013-07-20 15:35:00,346.8666667,0
2013-07-20 15:50:00,321.7333333,0
2013-07-20 16:05:00,338.8,0
2013-07-20 16:20:00,292.4,0
2013-07-20 16:35:00,339.2,0
2013-07-20 16:50:00,301.7333333,0
2013-07-20 17:05:00,339.4,0
2013-07-20 17:20:00,351.4666667,0
2013-07-20 17:35:00,337.4666667,0
2013-07-20 17:50:00,326.3333333,0
2013-07-20 18:05:00,345.8666667,0
2013-07-20 18:20:00,293.2,0
2013-07-20 18:35:00,360.8,0
2013-07-20 18:50:00,299.6666667,0
2013-07-20 19:05:00,347.3333333,0
2013-07-20 19:20:00,319.0666667,0
2013-07-20 19:35:00,353.6,0
2013-07-20 19:50:00,298.3333333,0
2013-07-20 20:05:00,342,0
2013-07-20 20:20:00,291.7333333,0
2013-07-20 20:35:00,345.4666667,0
2013-07-20 20:50:00,331.4,0
2013-07-20 21:05:00,362.0666667,0
2013-07-20 21:20:00,295.8666667,0
2013-07-20 21:35:00,342.4,0
2013-07-20 21:50:00,329,0
2013-07-20 22:05:00,335,0
2013-07-20 22:20:00,285.9333333,0
2013-07-20 22:35:00,338.7333333,0
2013-07-20 22:50:00,318.8,0
2013-07-20 23:05:00,354.1333333,0
2013-07-20 23:20:00,292.7333333,0
2013-07-20 23:35:00,349.8,0
2013-07-20 23:50:00,303.6,0
2013-07-21 00:05:00,349.5333333,0
2013-07-21 00:20:00,315.5333333,0
2013-07-21 00:35:00,356.2666667,0
2013-07-21 00:50:00,300.9333333,0
2013-07-21 01:05:00,380.5333333,0
2013-07-21 01:20:00,342.3333333,0
2013-07-21 01:35:00,407.8666667,0
2013-07-21 01:50:00,348.5333333,0
2013-07-21 02:05:00,331.2,0
2013-07-21 02:20:00,410.8,0
2013-07-21 02:35:00,359.0666667,0
2013-07-21 02:50:00,395.0666667,0
2013-07-21 03:05:00,335.2666667,0
2013-07-21 03:20:00,388.7333333,0
2013-07-21 03:35:00,339.0666667,0
2013-07-21 03:50:00,422.0666667,0
2013-07-21 04:05:00,346.5333333,0
2013-07-21 04:20:00,396.2666667,0
2013-07-21 04:35:00,384.8,0
2013-07-21 04:50:00,343.4,0
2013-07-21 05:05:00,390,0
2013-07-21 05:20:00,336.2666667,0
2013-07-21 05:35:00,398.1333333,0
2013-07-21 05:50:00,334,0
2013-07-21 06:05:00,399.7333333,0
2013-07-21 06:20:00,333.6666667,0
2013-07-21 06:35:00,387.4,0
2013-07-21 06:50:00,337.6,0
2013-07-21 07:05:00,387.2666667,0
2013-07-21 07:20:00,340,0
2013-07-21 07:35:00,392.6666667,0
2013-07-21 07:50:00,355.8,0
2013-07-21 08:05:00,402.7333333,0
2013-07-21 08:20:00,363.7333333,0
2013-07-21 08:35:00,412.1333333,0
2013-07-21 08:50:00,354.8666667,0
2013-07-21 09:05:00,405.0666667,0
2013-07-21 09:20:00,362.8666667,0
2013-07-21 09:35:00,399.1333333,0
2013-07-21 09:50:00,301.2666667,0
2013-07-21 10:05:00,356.0666667,0
2013-07-21 10:20:00,294.4666667,0
2013-07-21 10:35:00,279.4666667,0
2013-07-21 10:50:00,278.7333333,0
2013-07-21 11:05:00,278.1333333,0
2013-07-21 11:20:00,278.2666667,0
2013-07-21 11:35:00,278.2,0
2013-07-21 11:50:00,276.4666667,0
2013-07-21 12:05:00,276.1333333,0
2013-07-21 12:20:00,276.1333333,0
2013-07-21 12:35:00,276.3333333,0
2013-07-21 12:50:00,276.4666667,0
2013-07-21 13:05:00,274.9333333,0
2013-07-21 13:20:00,274.0666667,0
2013-07-21 13:35:00,274.2666667,0
2013-07-21 13:50:00,275.2666667,0
2013-07-21 14:05:00,275.6,0
2013-07-21 14:20:00,274.0666667,0
2013-07-21 14:35:00,273.5333333,0
2013-07-21 14:50:00,272.1333333,0
2013-07-21 15:05:00,269.2,0
2013-07-21 15:20:00,264.3333333,0
2013-07-21 15:35:00,263,0
2013-07-21 15:50:00,258.1333333,0
2013-07-21 16:05:00,253.7333333,0
2013-07-21 16:20:00,243.6,0
2013-07-21 16:35:00,241.4666667,0
2013-07-21 16:50:00,237.8,0
2013-07-21 17:05:00,233.0666667,0
2013-07-21 17:20:00,219.3333333,0
2013-07-21 17:35:00,213.9333333,0
2013-07-21 17:50:00,198.7333333,0
2013-07-21 18:05:00,183.3333333,0
2013-07-21 18:20:00,131.3333333,0
2013-07-21 18:35:00,126.4666667,0
2013-07-21 18:50:00,126.2,0
2013-07-21 19:05:00,126.2,0
2013-07-21 19:20:00,124.7333333,0
2013-07-21 19:35:00,124.2,0
2013-07-21 19:50:00,147.1333333,0
2013-07-21 20:05:00,242.3333333,0
2013-07-21 20:20:00,200.8666667,0
2013-07-21 20:35:00,201.1333333,0
2013-07-21 20:50:00,199.3333333,0
2013-07-21 21:05:00,272.8666667,0
2013-07-21 21:20:00,239.2666667,0
2013-07-21 21:35:00,294.8666667,0
2013-07-21 21:50:00,263.4,0
2013-07-21 22:05:00,316,0
2013-07-21 22:20:00,289.8,0
2013-07-21 22:35:00,315.8,0
2013-07-21 22:50:00,298.4666667,0
2013-07-21 23:05:00,346.6666667,0
2013-07-21 23:20:00,310.5333333,0
2013-07-21 23:35:00,346,0
2013-07-21 23:50:00,288.3333333,0
2013-07-22 00:05:00,352.2666667,0
2013-07-22 00:20:00,300.4666667,0
2013-07-22 00:35:00,366.7333333,0
2013-07-22 00:50:00,313.9333333,0
2013-07-22 01:05:00,417.9333333,0
2013-07-22 01:20:00,373.0666667,0
2013-07-22 01:35:00,415.9333333,0
2013-07-22 01:50:00,369.0666667,0
2013-07-22 02:05:00,433.0666667,0
2013-07-22 02:20:00,385.8,0
2013-07-22 02:35:00,448.2666667,0
2013-07-22 02:50:00,405.2,0
2013-07-22 03:05:00,382.0666667,0
2013-07-22 03:20:00,461,0
2013-07-22 03:35:00,396.3333333,0
2013-07-22 03:50:00,484.0666667,0
2013-07-22 04:05:00,407.2666667,0
2013-07-22 04:20:00,470.8666667,0
2013-07-22 04:35:00,402.2666667,0
2013-07-22 04:50:00,485.8666667,0
2013-07-22 05:05:00,424.5333333,0
2013-07-22 05:20:00,471.6,0
2013-07-22 05:35:00,417.8666667,0
2013-07-22 05:50:00,486.8666667,0
2013-07-22 06:05:00,479.2,0
2013-07-22 06:20:00,402.1333333,0
2013-07-22 06:35:00,466.2666667,0
2013-07-22 06:50:00,422.2,0
2013-07-22 07:05:00,469.1333333,0
2013-07-22 07:20:00,402.8666667,0
2013-07-22 07:35:00,458.6,0
2013-07-22 07:50:00,450.9333333,0
2013-07-22 08:05:00,549.1333333,0
2013-07-22 08:20:00,503.8,0
2013-07-22 08:35:00,505.6666667,0
2013-07-22 08:50:00,537,0
2013-07-22 09:05:00,496.0666667,0
2013-07-22 09:20:00,545,0
2013-07-22 09:35:00,487.3333333,0
2013-07-22 09:50:00,507,0
2013-07-22 10:05:00,573.6,0
2013-07-22 10:20:00,496.6,0
2013-07-22 10:35:00,484.8666667,0
2013-07-22 10:50:00,497.8666667,0
2013-07-22 11:05:00,488.8,0
2013-07-22 11:20:00,504.6,0
2013-07-22 11:35:00,489.9333333,0
2013-07-22 11:50:00,530.6,0
2013-07-22 12:05:00,452.8666667,0
2013-07-22 12:20:00,536.4,0
2013-07-22 12:35:00,481.0666667,0
2013-07-22 12:50:00,535.8,0
2013-07-22 13:05:00,523.4,0
2013-07-22 13:20:00,471.4666667,0
2013-07-22 13:35:00,547.7333333,0
2013-07-22 13:50:00,466.0666667,0
2013-07-22 14:05:00,520.0666667,0
2013-07-22 14:20:00,470.4666667,0
2013-07-22 14:35:00,521,0
2013-07-22 14:50:00,434.9333333,0
2013-07-22 15:05:00,431.4,0
2013-07-22 15:20:00,349.5333333,0
2013-07-22 15:35:00,301.8666667,0
2013-07-22 15:50:00,261.9333333,0
2013-07-22 16:05:00,285.4,0
2013-07-22 16:20:00,251.8666667,0
2013-07-22 16:35:00,310.0666667,0
2013-07-22 16:50:00,270.2,0
2013-07-22 17:05:00,308.8666667,0
2013-07-22 17:20:00,261.6666667,0
2013-07-22 17:35:00,326.6,0
2013-07-22 17:50:00,265,0
2013-07-22 18:05:00,313.2,0
2013-07-22 18:20:00,280.2,0
2013-07-22 18:35:00,315.8,0
2013-07-22 18:50:00,284.3333333,0
2013-07-22 19:05:00,325.9333333,0
2013-07-22 19:20:00,302.8666667,0
2013-07-22 19:35:00,328.2666667,0
2013-07-22 19:50:00,266.4666667,0
2013-07-22 20:05:00,328.0666667,0
2013-07-22 20:20:00,266.8666667,0
2013-07-22 20:35:00,331.6,0
2013-07-22 20:50:00,285.3333333,0
2013-07-22 21:05:00,341.2,0
2013-07-22 21:20:00,328.8,0
2013-07-22 21:35:00,377.3333333,0
2013-07-22 21:50:00,335.7333333,0
2013-07-22 22:05:00,395.0666667,0
2013-07-22 22:20:00,340.5333333,0
2013-07-22 22:35:00,384.8,0
2013-07-22 22:50:00,331.1333333,0
2013-07-22 23:05:00,391.1333333,0
2013-07-22 23:20:00,336.9333333,0
2013-07-22 23:35:00,405.8666667,0
2013-07-22 23:50:00,362.6,0
2013-07-23 00:05:00,341.7333333,0
2013-07-23 00:20:00,430.7333333,0
2013-07-23 00:35:00,356.6666667,0
2013-07-23 00:50:00,332.9333333,0
2013-07-23 01:05:00,171.5333333,0
2013-07-23 01:20:00,91.26666667,0
2013-07-23 01:35:00,95.2,0
2013-07-23 01:50:00,95.86666667,0
2013-07-23 02:05:00,123.4,0
2013-07-23 02:20:00,182.6,0
2013-07-23 02:35:00,150.6666667,0
2013-07-23 02:50:00,188.2666667,0
2013-07-23 03:05:00,173,0
2013-07-23 03:20:00,217.4,0
2013-07-23 03:35:00,173.3333333,0
2013-07-23 03:50:00,191.2,0
2013-07-23 04:05:00,185.3333333,0
2013-07-23 04:20:00,169,0
2013-07-23 04:35:00,170.1333333,0
2013-07-23 04:50:00,190.1333333,0
2013-07-23 05:05:00,232.3333333,0
2013-07-23 05:20:00,249.8,0
2013-07-23 05:35:00,258.2,0
2013-07-23 05:50:00,266.7333333,0
2013-07-23 06:05:00,253.8666667,0
2013-07-23 06:20:00,249.6666667,0
2013-07-23 06:35:00,248.8,0
2013-07-23 06:50:00,257.5333333,0
2013-07-23 07:05:00,262,0
2013-07-23 07:20:00,272.4,0
2013-07-23 07:35:00,300.8,0
2013-07-23 07:50:00,319,0
2013-07-23 08:05:00,321.2,0
2013-07-23 08:20:00,324.2,0
2013-07-23 08:35:00,317.4666667,0
2013-07-23 08:50:00,320.4,0
2013-07-23 09:05:00,327.0666667,0
2013-07-23 09:20:00,390.4,0
2013-07-23 09:35:00,341.7333333,0
2013-07-23 09:50:00,326.6,0
2013-07-23 10:05:00,336.9333333,0
2013-07-23 10:20:00,336.2,0
2013-07-23 10:35:00,334.1333333,0
2013-07-23 10:50:00,337.6666667,0
2013-07-23 11:05:00,335.1333333,0
2013-07-23 11:20:00,343.6,0
2013-07-23 11:35:00,346.2666667,0
2013-07-23 11:50:00,343.0666667,0
